client_id,client_nom,nationalite,client_fidele,nb_sejours,revenu_total,duree_moy,csat_moy,quartile,segment
CLI0211,Ibrahim Kouassi,Camerounais,0,4,397440.0,1.0,4.5,4,Occasionnel
CLI0869,Awa Sow,Britannique,0,2,396600.0,1.5,4.0,4,Occasionnel
CLI2586,Adjoua Traore,Ghaneeen,0,4,396000.0,2.0,3.5,4,Occasionnel
CLI2921,Yao Camara,Senegalais,0,2,395600.0,2.5,4.0,4,Occasionnel
CLI2912,Paul Ndoye,Ghaneeen,0,2,395200.0,2.0,3.5,4,Occasionnel
CLI0458,Eric Mensah,Camerounais,0,2,394800.0,2.0,4.0,4,Occasionnel
CLI1707,Jean Camara,Senegalais,0,2,392400.0,2.5,4.0,4,Occasionnel
CLI2826,Paul Kouassi,Camerounais,0,2,392000.0,3.0,3.5,4,Occasionnel
CLI2247,Fatou Koné,Ivoirien,0,3,391860.0,2.3,4.0,4,Occasionnel
CLI1651,Luc Traore,Allemand,0,2,389200.0,2.0,4.0,4,Occasionnel
CLI2569,Fatou Traore,Camerounais,0,3,388000.0,2.7,3.3,4,Occasionnel
CLI0074,Eric Diallo,Camerounais,0,2,387040.0,2.0,3.5,4,Occasionnel
CLI2190,Sophie Diallo,Autre,0,2,386400.0,2.0,3.5,4,Occasionnel
CLI0919,Luc Koné,Ghaneeen,1,2,386000.0,2.0,5.0,4,Occasionnel
CLI1597,Moussa Bamba,Americain,0,2,385280.0,2.5,5.0,4,Occasionnel
CLI1476,Yao Ndoye,Ivoirien,0,2,384000.0,2.0,3.5,4,Occasionnel
CLI2274,Awa Koné,Americain,0,3,383600.0,2.0,5.0,4,Occasionnel
CLI1172,Kofi Kouassi,Ivoirien,1,2,383280.0,2.0,4.5,4,Occasionnel
CLI1731,Jean Ndoye,Autre,0,1,382720.0,4.0,3.0,4,Occasionnel
CLI1087,Eric Diallo,Ivoirien,0,2,381600.0,1.5,3.5,4,Occasionnel
CLI0037,Yao Koné,Ivoirien,0,3,381600.0,1.3,5.0,4,Occasionnel
CLI2306,Moussa Kouassi,Senegalais,0,1,380880.0,3.0,2.0,4,Occasionnel
CLI1418,Rokia Camara,Ivoirien,0,2,380880.0,3.0,3.0,4,Occasionnel
CLI2367,Ibrahim Koné,Ivoirien,0,2,380880.0,2.0,4.0,4,Occasionnel
CLI1470,Clarisse Mensah,Americain,0,3,380880.0,2.3,2.7,4,Occasionnel
CLI0768,Serge Koné,Ivoirien,0,2,380000.0,1.5,3.0,4,Occasionnel
CLI1155,Marie Kouassi,Ghaneeen,0,2,377920.0,2.5,4.5,4,Occasionnel
CLI1469,Serge Koné,Ghaneeen,0,2,377200.0,2.0,4.5,4,Occasionnel
CLI1523,Yao Koné,Camerounais,0,2,376800.0,2.5,4.0,4,Occasionnel
CLI2032,Aminata Sow,Americain,0,2,376200.0,1.0,5.0,4,Occasionnel
CLI2694,Paul Mensah,Allemand,1,2,376000.0,2.5,5.0,4,Occasionnel
CLI0914,Fatou Bamba,Ivoirien,0,2,372600.0,2.0,3.0,4,Occasionnel
CLI1859,Cheick Mensah,Camerounais,0,3,372600.0,2.3,4.3,4,Occasionnel
CLI1433,Aminata Mensah,Français,0,2,372600.0,3.0,5.0,4,Occasionnel
CLI2466,Aida Kouassi,Ghaneeen,0,1,372600.0,3.0,3.0,4,Occasionnel
CLI0475,Rokia Mensah,Americain,0,1,372600.0,3.0,4.0,4,Occasionnel
CLI0761,Serge Mensah,Autre,0,1,372600.0,3.0,3.0,4,Occasionnel
CLI0023,Yao Diallo,Français,0,2,372600.0,2.0,5.0,4,Occasionnel
CLI2564,Rokia Nkomo,Ivoirien,0,2,371680.0,2.0,3.5,4,Occasionnel
CLI1621,Ibrahim Mensah,Allemand,0,3,371200.0,2.3,2.7,4,Occasionnel
CLI1663,Rokia Traore,Autre,0,4,370800.0,1.5,3.5,4,Occasionnel
CLI2936,Awa Camara,Senegalais,0,2,370300.0,1.5,3.5,4,Occasionnel
CLI2599,Sophie Kouassi,Ghaneeen,0,1,370300.0,1.0,2.0,4,Occasionnel
CLI0255,Fatou Koné,Ivoirien,0,2,369840.0,1.5,3.0,4,Occasionnel
CLI2120,Kofi Bamba,Britannique,0,2,369600.0,1.5,3.0,4,Occasionnel
CLI2684,Yao Sow,Camerounais,0,3,368750.0,1.3,4.7,4,Occasionnel
CLI2577,Marie Diallo,Senegalais,0,1,368000.0,4.0,4.0,4,Occasionnel
CLI2812,Cheick Bamba,Senegalais,0,2,368000.0,5.0,5.0,4,Occasionnel
CLI2057,Eric Traore,Français,0,2,368000.0,2.5,2.5,4,Occasionnel
CLI2054,Aida Ndoye,Ivoirien,0,3,368000.0,2.0,4.3,4,Occasionnel
CLI2046,Binta Diallo,Allemand,0,1,368000.0,4.0,4.0,4,Occasionnel
CLI0437,Serge Traore,Ghaneeen,0,1,368000.0,5.0,5.0,4,Occasionnel
CLI1812,Ibrahim Diallo,Senegalais,0,2,368000.0,4.0,5.0,4,Occasionnel
CLI2587,Ibrahim Nkomo,Camerounais,0,1,368000.0,4.0,4.0,4,Occasionnel
CLI0939,Adjoua Camara,Ivoirien,0,3,367040.0,2.0,3.7,4,Occasionnel
CLI1322,Ibrahim Mensah,Camerounais,1,2,366960.0,1.5,4.5,4,Occasionnel
CLI2476,Marie Koné,Senegalais,1,1,366080.0,4.0,4.0,4,Occasionnel
CLI1063,Sophie Nkomo,Ghaneeen,0,1,366080.0,4.0,3.0,4,Occasionnel
CLI0120,Serge Traore,Senegalais,0,1,364320.0,2.0,4.0,4,Occasionnel
CLI0608,Binta Diallo,Français,0,2,364320.0,2.0,3.5,4,Occasionnel
CLI1371,Eric Koné,Français,0,2,364320.0,3.0,3.0,4,Occasionnel
CLI0519,Awa Ndoye,Camerounais,0,1,364320.0,2.0,4.0,4,Occasionnel
CLI2922,Yao Koné,Senegalais,0,1,364320.0,3.0,3.0,4,Occasionnel
CLI0977,Clarisse Nkomo,Senegalais,0,2,364000.0,2.5,2.0,4,Occasionnel
CLI2350,Yao Camara,Français,1,2,363600.0,1.5,4.5,4,Occasionnel
CLI1119,Adjoua Nkomo,Ivoirien,0,1,362250.0,1.0,3.0,4,Occasionnel
CLI0847,Ibrahim Diallo,Senegalais,0,1,360000.0,3.0,,4,Occasionnel
CLI1389,Paul Kouassi,Français,0,1,360000.0,2.0,4.0,4,Occasionnel
CLI0338,Rokia Nkomo,Camerounais,1,1,360000.0,2.0,4.0,4,Occasionnel
CLI0313,Luc Bamba,Britannique,0,1,360000.0,2.0,4.0,4,Occasionnel
CLI1537,Paul Traore,Americain,0,1,360000.0,2.0,2.0,4,Occasionnel
CLI0619,Aminata Nkomo,Camerounais,0,2,360000.0,2.0,5.0,4,Occasionnel
CLI0675,Awa Koné,Autre,1,1,360000.0,2.0,3.0,4,Occasionnel
CLI0234,Adjoua Ndoye,Autre,0,2,360000.0,4.0,4.5,4,Occasionnel
CLI2553,Ibrahim Traore,Britannique,0,1,360000.0,3.0,5.0,4,Occasionnel
CLI1326,Jean Traore,Autre,0,1,360000.0,3.0,4.0,4,Occasionnel
CLI0657,Aminata Kouassi,Ivoirien,0,3,357560.0,1.3,4.0,4,Occasionnel
CLI1340,Awa Bamba,Autre,0,3,356000.0,2.3,4.7,4,Occasionnel
CLI0820,Sophie Nkomo,Ivoirien,1,3,355200.0,2.3,4.0,4,Occasionnel
CLI1718,Paul Diallo,Ivoirien,0,2,354200.0,1.0,3.0,4,Occasionnel
CLI1814,Moussa Koné,Ivoirien,0,3,354000.0,1.3,3.7,4,Occasionnel
CLI0812,Moussa Traore,Ivoirien,1,1,353600.0,4.0,5.0,4,Occasionnel
CLI2976,Ibrahim Ndoye,Americain,0,2,353280.0,3.0,4.5,4,Occasionnel
CLI2497,Clarisse Kouassi,Britannique,1,1,352000.0,5.0,5.0,4,Occasionnel
CLI2069,Eric Sow,Camerounais,0,2,351900.0,2.0,5.0,4,Occasionnel
CLI1451,Kofi Koné,Ghaneeen,1,1,351900.0,2.0,4.0,4,Occasionnel
CLI1631,Binta Nkomo,Autre,1,1,351900.0,3.0,5.0,4,Occasionnel
CLI1059,Clarisse Camara,Americain,0,1,351900.0,2.0,2.0,4,Occasionnel
CLI1181,Serge Bamba,Français,0,2,350880.0,2.0,4.5,4,Occasionnel
CLI2376,Serge Koné,Senegalais,0,1,350000.0,1.0,,4,Occasionnel
CLI2529,Kofi Kouassi,Americain,1,2,350000.0,1.0,5.0,4,Occasionnel
CLI0591,Clarisse Mensah,Autre,0,2,349600.0,2.0,5.0,4,Occasionnel
CLI2179,Fatou Ndoye,Senegalais,0,2,346300.0,1.5,4.5,4,Occasionnel
CLI2504,Cheick Bamba,Ghaneeen,1,4,345440.0,1.3,5.0,4,Occasionnel
CLI2377,Sophie Bamba,Allemand,0,2,345000.0,2.0,5.0,4,Occasionnel
CLI2980,Paul Mensah,Ivoirien,0,3,344000.0,1.3,4.7,4,Occasionnel
CLI1180,Clarisse Kouassi,Autre,1,1,342125.0,1.0,4.0,4,Occasionnel
CLI2918,Marie Nkomo,Allemand,0,2,342124.0,1.0,2.0,4,Occasionnel
CLI0005,Fatou Koné,Britannique,0,4,342000.0,1.0,4.3,4,Occasionnel
CLI0290,Luc Bamba,Ivoirien,1,4,340400.0,2.0,5.0,4,Occasionnel
CLI1176,Aminata Kouassi,Camerounais,1,3,338800.0,1.7,4.7,4,Occasionnel
CLI0056,Serge Bamba,Allemand,0,1,338560.0,4.0,,4,Occasionnel
CLI2205,Moussa Mensah,Camerounais,1,1,338560.0,4.0,3.0,4,Occasionnel
CLI1188,Luc Nkomo,Autre,1,1,338560.0,4.0,3.0,4,Occasionnel
CLI0157,Eric Bamba,Camerounais,1,2,338560.0,4.0,4.0,4,Occasionnel
CLI2147,Serge Traore,Ivoirien,0,2,338160.0,2.0,4.0,4,Occasionnel
CLI1744,Luc Ndoye,Senegalais,0,4,337600.0,1.3,4.0,4,Occasionnel
CLI2843,Jean Ndoye,Americain,0,2,334880.0,2.0,4.0,4,Occasionnel
CLI0385,Luc Bamba,Ivoirien,0,4,333600.0,1.8,3.5,4,Occasionnel
CLI2451,Ibrahim Ndoye,Ghaneeen,0,2,333040.0,1.5,4.5,4,Occasionnel
CLI2423,Jean Ndoye,Français,0,2,331520.0,1.5,3.5,4,Occasionnel
CLI2533,Aida Kouassi,Ghaneeen,0,1,331200.0,2.0,4.0,4,Occasionnel
CLI2385,Eric Sow,Camerounais,1,1,331200.0,3.0,5.0,4,Occasionnel
CLI2315,Adjoua Camara,Autre,0,1,331200.0,2.0,4.0,4,Occasionnel
CLI1682,Luc Kouassi,Français,0,1,331200.0,2.0,3.0,4,Occasionnel
CLI1633,Awa Koné,Ghaneeen,0,2,331200.0,1.5,4.5,4,Occasionnel
CLI2146,Aida Kouassi,Autre,1,1,331200.0,4.0,2.0,4,Occasionnel
CLI1080,Marie Ndoye,Britannique,0,1,331200.0,4.0,4.0,4,Occasionnel
CLI0440,Awa Koné,Ivoirien,1,1,331200.0,2.0,5.0,4,Occasionnel
CLI2472,Serge Diallo,Ivoirien,0,1,331200.0,4.0,4.0,4,Occasionnel
CLI2096,Rokia Koné,Ivoirien,0,1,331200.0,2.0,5.0,4,Occasionnel
CLI1996,Kofi Camara,Allemand,0,2,331200.0,2.0,3.0,4,Occasionnel
CLI2844,Awa Kouassi,Senegalais,0,1,331200.0,4.0,5.0,4,Occasionnel
CLI1816,Kofi Nkomo,Ghaneeen,1,1,331200.0,2.0,5.0,4,Occasionnel
CLI2850,Eric Koné,Ivoirien,0,2,331200.0,4.0,4.0,4,Occasionnel
CLI1892,Luc Kouassi,Senegalais,0,1,331200.0,2.0,5.0,4,Occasionnel
CLI1620,Cheick Bamba,Ivoirien,0,3,329280.0,2.0,3.0,4,Occasionnel
CLI2680,Sophie Nkomo,Ivoirien,0,2,329280.0,2.0,5.0,4,Occasionnel
CLI0291,Eric Sow,Ivoirien,1,2,328800.0,2.5,4.0,4,Occasionnel
CLI0578,Jean Diallo,Ivoirien,0,2,328400.0,2.0,4.0,4,Occasionnel
CLI0293,Cheick Bamba,Autre,0,3,328000.0,2.0,4.3,4,Occasionnel
CLI1922,Cheick Ndoye,Ghaneeen,0,1,324000.0,2.0,3.0,4,Occasionnel
CLI1405,Fatou Diallo,Senegalais,0,1,324000.0,3.0,3.0,4,Occasionnel
CLI2163,Fatou Kouassi,Allemand,0,1,324000.0,3.0,4.0,4,Occasionnel
CLI2955,Adjoua Camara,Ivoirien,1,2,324000.0,3.0,5.0,4,Occasionnel
CLI2313,Serge Koné,Senegalais,1,1,324000.0,3.0,3.0,4,Occasionnel
CLI2490,Jean Camara,Autre,0,2,324000.0,2.0,4.0,4,Occasionnel
CLI0316,Aida Sow,Ivoirien,1,1,323840.0,4.0,5.0,4,Occasionnel
CLI0109,Eric Koné,Ivoirien,0,1,323840.0,4.0,5.0,4,Occasionnel
CLI1425,Jean Kouassi,Allemand,0,1,323840.0,4.0,3.0,4,Occasionnel
CLI1963,Eric Koné,Autre,0,1,323840.0,4.0,5.0,4,Occasionnel
CLI0103,Moussa Camara,Americain,0,2,322800.0,1.5,4.0,4,Occasionnel
CLI1064,Awa Sow,Ivoirien,0,3,320160.0,1.0,4.3,4,Occasionnel
CLI0112,Adjoua Mensah,Americain,0,2,320000.0,4.0,5.0,4,Occasionnel
CLI0350,Moussa Ndoye,Senegalais,0,2,320000.0,3.0,3.0,4,Occasionnel
CLI1419,Awa Camara,Britannique,0,2,320000.0,4.0,4.0,4,Occasionnel
CLI0741,Binta Sow,Ivoirien,1,1,320000.0,4.0,2.0,4,Occasionnel
CLI2213,Moussa Bamba,Ghaneeen,0,1,320000.0,4.0,5.0,4,Occasionnel
CLI1048,Aida Nkomo,Senegalais,0,1,320000.0,4.0,4.0,4,Occasionnel
CLI0329,Kofi Kouassi,Allemand,0,2,318200.0,2.0,3.0,4,Occasionnel
CLI1309,Binta Kouassi,Ghaneeen,0,3,317400.0,1.7,5.0,4,Occasionnel
CLI2369,Ibrahim Sow,Allemand,1,1,316800.0,3.0,4.0,4,Occasionnel
CLI1450,Sophie Camara,Ghaneeen,0,1,316800.0,3.0,,4,Occasionnel
CLI0942,Cheick Sow,Ivoirien,0,1,316800.0,2.0,4.0,4,Occasionnel
CLI0961,Eric Mensah,Ivoirien,0,1,316800.0,3.0,5.0,4,Occasionnel
CLI0686,Jean Traore,Senegalais,0,1,316800.0,3.0,4.0,4,Occasionnel
CLI2296,Luc Sow,Camerounais,1,2,316000.0,1.5,3.5,4,Occasionnel
CLI1834,Cheick Diallo,Autre,0,3,316000.0,1.7,2.3,4,Occasionnel
CLI1085,Jean Diallo,Senegalais,0,2,315000.0,1.0,4.0,4,Occasionnel
CLI2688,Fatou Sow,Ivoirien,0,3,314800.0,1.3,3.0,4,Occasionnel
CLI1867,Serge Bamba,Ivoirien,0,2,314760.0,1.0,3.5,4,Occasionnel
CLI1524,Rokia Nkomo,Senegalais,0,2,312800.0,4.0,,4,Occasionnel
CLI2535,Eric Koné,Autre,0,2,312800.0,2.0,4.0,4,Occasionnel
CLI1836,Kofi Mensah,Britannique,0,3,312800.0,1.7,4.0,4,Occasionnel
CLI2327,Serge Kouassi,Français,0,1,312800.0,4.0,2.0,4,Occasionnel
CLI2307,Awa Traore,Senegalais,0,1,312000.0,2.0,5.0,4,Occasionnel
CLI2304,Jean Nkomo,Britannique,0,1,312000.0,3.0,5.0,4,Occasionnel
CLI1027,Paul Traore,Ghaneeen,0,1,312000.0,2.0,3.0,4,Occasionnel
CLI1162,Aminata Bamba,Senegalais,0,1,312000.0,2.0,2.0,4,Occasionnel
CLI2763,Jean Kouassi,Ivoirien,0,2,309600.0,2.0,4.5,4,Occasionnel
CLI1924,Eric Bamba,Camerounais,0,3,309120.0,1.0,5.0,4,Occasionnel
CLI2007,Kofi Mensah,Ghaneeen,0,2,308000.0,1.0,3.0,4,Occasionnel
CLI1958,Binta Mensah,Ivoirien,0,1,308000.0,1.0,5.0,4,Occasionnel
CLI0232,Jean Koné,Ivoirien,0,2,306400.0,1.5,3.5,4,Occasionnel
CLI0108,Fatou Traore,Britannique,0,4,306400.0,1.0,4.0,4,Occasionnel
CLI1999,Cheick Koné,Ghaneeen,0,2,306000.0,3.0,5.0,4,Occasionnel
CLI2200,Sophie Traore,Senegalais,1,2,306000.0,3.0,3.0,4,Occasionnel
CLI2437,Aida Kouassi,Ghaneeen,0,1,306000.0,3.0,4.0,4,Occasionnel
CLI0666,Fatou Diallo,Français,0,4,304400.0,1.0,4.0,4,Occasionnel
CLI2960,Cheick Camara,Ghaneeen,0,3,304000.0,2.7,4.3,4,Occasionnel
CLI1282,Ibrahim Camara,Ivoirien,0,2,304000.0,2.0,4.0,4,Occasionnel
CLI2269,Luc Camara,Britannique,0,2,303600.0,1.0,3.0,4,Occasionnel
CLI1900,Yao Koné,Ivoirien,0,2,301600.0,1.5,3.5,4,Occasionnel
CLI0709,Sophie Camara,Ghaneeen,0,2,300000.0,2.0,4.0,4,Occasionnel
CLI0702,Paul Traore,Senegalais,0,3,300000.0,1.3,4.3,4,Occasionnel
CLI2855,Yao Ndoye,Ivoirien,0,3,298000.0,1.3,4.7,4,Occasionnel
CLI2246,Binta Camara,Français,0,3,297200.0,2.0,4.3,4,Occasionnel
CLI0962,Yao Traore,Ivoirien,0,3,296400.0,1.3,4.0,4,Occasionnel
CLI1496,Serge Mensah,Ivoirien,0,2,296000.0,2.0,5.0,4,Occasionnel
CLI0632,Binta Koné,Camerounais,1,1,294400.0,4.0,4.0,4,Occasionnel
CLI1544,Yao Mensah,Autre,1,1,294400.0,4.0,5.0,4,Occasionnel
CLI1870,Serge Sow,Ivoirien,0,2,290800.0,1.5,4.0,4,Occasionnel
CLI1590,Aida Sow,Ghaneeen,1,3,288000.0,1.0,3.7,4,Occasionnel
CLI1035,Serge Bamba,Americain,0,2,288000.0,2.5,4.5,4,Occasionnel
CLI2370,Cheick Mensah,Americain,0,1,288000.0,4.0,3.0,4,Occasionnel
CLI0370,Paul Nkomo,Senegalais,0,1,288000.0,4.0,4.0,4,Occasionnel
CLI1887,Adjoua Diallo,Senegalais,0,2,288000.0,3.0,4.5,4,Occasionnel
CLI1916,Rokia Ndoye,Ghaneeen,1,3,288000.0,1.7,4.0,4,Occasionnel
CLI1289,Marie Nkomo,Ivoirien,0,3,288000.0,2.0,3.3,4,Occasionnel
CLI1845,Paul Mensah,Senegalais,0,2,288000.0,4.0,5.0,4,Occasionnel
CLI2196,Adjoua Diallo,Français,0,2,288000.0,1.0,2.5,4,Occasionnel
CLI0725,Yao Camara,Ivoirien,0,1,288000.0,4.0,2.0,4,Occasionnel
CLI0931,Kofi Kouassi,Senegalais,0,2,288000.0,4.0,5.0,4,Occasionnel
CLI1599,Aida Sow,Ivoirien,1,2,284200.0,1.5,5.0,4,Occasionnel
CLI0558,Serge Ndoye,Ivoirien,1,2,282000.0,1.5,3.5,4,Occasionnel
CLI0012,Marie Mensah,Camerounais,0,1,281600.0,4.0,3.0,4,Occasionnel
CLI1932,Cheick Bamba,Camerounais,1,1,281600.0,4.0,2.0,4,Occasionnel
CLI0147,Clarisse Mensah,Français,0,3,281520.0,1.0,5.0,4,Occasionnel
CLI0687,Cheick Camara,Français,0,2,281200.0,1.5,3.5,4,Occasionnel
CLI1021,Moussa Mensah,Ivoirien,0,2,281000.0,1.0,3.0,4,Occasionnel
CLI1522,Aminata Sow,Ivoirien,0,2,280800.0,3.0,4.0,4,Occasionnel
CLI0184,Adjoua Sow,Ivoirien,1,1,280800.0,3.0,4.0,4,Occasionnel
CLI2236,Luc Sow,Senegalais,0,1,280800.0,3.0,5.0,4,Occasionnel
CLI2531,Adjoua Traore,Camerounais,0,1,280800.0,3.0,5.0,4,Occasionnel
CLI0621,Ibrahim Traore,Senegalais,0,1,280800.0,3.0,3.0,4,Occasionnel
CLI0287,Ibrahim Koné,Français,0,1,280800.0,2.0,5.0,4,Occasionnel
CLI2657,Fatou Ndoye,Français,0,2,280000.0,2.0,4.0,4,Occasionnel
CLI0783,Kofi Bamba,Ivoirien,0,1,276000.0,3.0,4.0,4,Occasionnel
CLI0757,Kofi Ndoye,Français,0,1,276000.0,2.0,4.0,4,Occasionnel
CLI2945,Clarisse Mensah,Camerounais,0,3,276000.0,1.7,3.3,4,Occasionnel
CLI0954,Clarisse Diallo,Senegalais,1,2,276000.0,2.0,4.0,4,Occasionnel
CLI0198,Sophie Mensah,Allemand,0,1,276000.0,2.0,4.0,4,Occasionnel
CLI0252,Cheick Camara,Ivoirien,1,1,276000.0,3.0,5.0,4,Occasionnel
CLI2574,Ibrahim Sow,Ivoirien,0,1,276000.0,2.0,3.0,4,Occasionnel
CLI0187,Serge Camara,Ghaneeen,0,2,276000.0,2.5,3.5,4,Occasionnel
CLI1298,Awa Camara,Senegalais,0,1,276000.0,3.0,5.0,4,Occasionnel
CLI1614,Serge Ndoye,Camerounais,0,2,276000.0,2.0,4.0,4,Occasionnel
CLI0194,Luc Bamba,Senegalais,0,1,276000.0,3.0,5.0,4,Occasionnel
CLI2511,Paul Sow,Ivoirien,1,1,276000.0,3.0,5.0,4,Occasionnel
CLI1773,Fatou Ndoye,Americain,0,3,276000.0,1.0,3.3,4,Occasionnel
CLI1594,Eric Traore,Americain,0,1,276000.0,3.0,4.0,4,Occasionnel
CLI1737,Adjoua Bamba,Ivoirien,0,1,276000.0,3.0,5.0,4,Occasionnel
CLI1050,Marie Mensah,Britannique,0,2,275600.0,1.5,4.5,4,Occasionnel
CLI1688,Adjoua Nkomo,Camerounais,0,2,274560.0,2.0,4.0,4,Occasionnel
CLI2345,Paul Traore,Ivoirien,0,1,274560.0,3.0,4.0,4,Occasionnel
CLI2025,Serge Sow,Autre,0,2,274560.0,2.0,2.0,4,Occasionnel
CLI0190,Yao Ndoye,Ivoirien,0,1,274560.0,2.0,5.0,4,Occasionnel
CLI1272,Ibrahim Mensah,Ivoirien,1,2,272480.0,1.5,4.0,4,Occasionnel
CLI2806,Serge Nkomo,Ghaneeen,0,2,272000.0,4.0,5.0,4,Occasionnel
CLI2557,Rokia Traore,Autre,0,1,272000.0,4.0,5.0,4,Occasionnel
CLI2805,Cheick Koné,Ivoirien,0,1,272000.0,4.0,4.0,4,Occasionnel
CLI1593,Rokia Koné,Allemand,0,1,272000.0,4.0,3.0,4,Occasionnel
CLI2589,Binta Koné,Senegalais,0,3,271360.0,2.0,3.0,4,Occasionnel
CLI2210,Paul Bamba,Camerounais,0,2,266400.0,1.0,4.5,4,Occasionnel
CLI0665,Jean Bamba,Ghaneeen,0,1,265200.0,3.0,4.0,4,Occasionnel
CLI2181,Eric Bamba,Français,0,1,265200.0,2.0,4.0,4,Occasionnel
CLI1768,Yao Ndoye,Ivoirien,0,3,260960.0,1.0,4.3,4,Occasionnel
CLI0122,Clarisse Sow,Senegalais,0,4,254000.0,1.0,3.5,4,Occasionnel
CLI2419,Binta Bamba,Americain,0,2,253920.0,1.5,4.5,4,Occasionnel
CLI1776,Fatou Bamba,Ivoirien,1,1,253920.0,3.0,3.0,4,Occasionnel
CLI1622,Serge Kouassi,Camerounais,0,1,253920.0,3.0,5.0,4,Occasionnel
CLI0503,Aida Sow,Britannique,0,2,253920.0,1.5,4.0,4,Occasionnel
CLI0848,Binta Mensah,Camerounais,0,1,253920.0,2.0,5.0,4,Occasionnel
CLI0028,Fatou Kouassi,Britannique,0,2,253920.0,2.0,3.0,4,Occasionnel
CLI2615,Binta Traore,Camerounais,0,2,253920.0,2.0,5.0,4,Occasionnel
CLI1312,Paul Koné,Autre,0,2,253920.0,3.0,3.0,4,Occasionnel
CLI1263,Moussa Kouassi,Ivoirien,0,1,253920.0,3.0,5.0,4,Occasionnel
CLI2453,Ibrahim Camara,Ivoirien,0,2,253920.0,2.0,5.0,4,Occasionnel
CLI1571,Eric Kouassi,Britannique,1,2,252000.0,1.5,4.0,4,Occasionnel
CLI2655,Sophie Traore,Ghaneeen,0,1,248400.0,3.0,5.0,4,Occasionnel
CLI2769,Eric Bamba,Français,1,1,248400.0,3.0,3.0,4,Occasionnel
CLI0633,Clarisse Nkomo,Senegalais,0,1,248400.0,2.0,5.0,4,Occasionnel
CLI1798,Ibrahim Camara,Ivoirien,0,2,248400.0,1.0,3.5,4,Occasionnel
CLI2751,Cheick Ndoye,Senegalais,0,1,248400.0,3.0,3.0,4,Occasionnel
CLI0830,Sophie Kouassi,Autre,0,1,248400.0,2.0,5.0,4,Occasionnel
CLI2956,Kofi Koné,Français,0,1,248400.0,2.0,3.0,4,Occasionnel
CLI1002,Paul Diallo,Camerounais,0,1,248400.0,3.0,4.0,4,Occasionnel
CLI0082,Aminata Bamba,Americain,0,2,248400.0,3.0,3.0,4,Occasionnel
CLI2946,Yao Kouassi,Ivoirien,0,1,248400.0,3.0,4.0,4,Occasionnel
CLI0971,Ibrahim Traore,Ghaneeen,0,2,248400.0,3.0,5.0,4,Occasionnel
CLI1880,Cheick Nkomo,Camerounais,0,1,248400.0,3.0,5.0,4,Occasionnel
CLI1310,Fatou Bamba,Camerounais,0,1,248400.0,2.0,5.0,4,Occasionnel
CLI0717,Cheick Bamba,Britannique,1,1,248400.0,3.0,5.0,4,Occasionnel
CLI0775,Paul Sow,Americain,1,1,248400.0,2.0,5.0,4,Occasionnel
CLI2346,Yao Kouassi,Camerounais,0,1,248400.0,3.0,3.0,4,Occasionnel
CLI2752,Kofi Diallo,Ivoirien,0,4,245600.0,1.5,4.0,4,Occasionnel
CLI1608,Kofi Kouassi,Britannique,0,2,244720.0,1.5,4.0,4,Occasionnel
CLI2869,Kofi Kouassi,Ghaneeen,0,3,242880.0,2.7,5.0,4,Occasionnel
CLI0241,Eric Koné,Senegalais,0,1,242880.0,3.0,5.0,4,Occasionnel
CLI1937,Clarisse Bamba,Français,1,2,242880.0,1.5,4.0,4,Occasionnel
CLI2257,Sophie Mensah,Senegalais,0,1,242880.0,3.0,5.0,4,Occasionnel
CLI1849,Awa Mensah,Senegalais,0,2,242880.0,3.0,4.0,4,Occasionnel
CLI0624,Eric Diallo,Ivoirien,0,2,241920.0,1.5,4.0,4,Occasionnel
CLI0368,Awa Sow,Ivoirien,0,2,240000.0,2.0,4.5,4,Occasionnel
CLI1179,Fatou Koné,Senegalais,0,2,240000.0,1.0,4.0,4,Occasionnel
CLI1207,Yao Koné,Autre,0,1,240000.0,3.0,4.0,4,Occasionnel
CLI1993,Binta Diallo,Americain,0,1,240000.0,3.0,5.0,4,Occasionnel
CLI2216,Ibrahim Sow,Ghaneeen,0,2,240000.0,2.0,5.0,4,Occasionnel
CLI1281,Eric Sow,Ivoirien,1,1,240000.0,2.0,4.0,4,Occasionnel
CLI2713,Luc Sow,Camerounais,0,1,240000.0,4.0,4.0,4,Occasionnel
CLI1669,Yao Camara,Senegalais,0,1,240000.0,3.0,5.0,4,Occasionnel
CLI0992,Adjoua Sow,Ivoirien,0,2,240000.0,3.0,3.0,4,Occasionnel
CLI1720,Awa Koné,Ghaneeen,0,2,240000.0,3.0,5.0,4,Occasionnel
CLI1685,Aminata Traore,Camerounais,0,2,240000.0,2.0,3.0,4,Occasionnel
CLI0415,Rokia Ndoye,Français,1,1,240000.0,2.0,4.0,4,Occasionnel
CLI1551,Clarisse Bamba,Ivoirien,0,1,240000.0,3.0,4.0,4,Occasionnel
CLI2368,Paul Sow,Camerounais,0,2,240000.0,3.0,4.0,4,Occasionnel
CLI0180,Marie Traore,Autre,0,1,240000.0,3.0,4.0,4,Occasionnel
CLI1440,Awa Mensah,Ivoirien,0,1,240000.0,3.0,5.0,4,Occasionnel
CLI0452,Binta Ndoye,Ivoirien,1,1,240000.0,3.0,4.0,4,Occasionnel
