id_client,nom,prenom,sexe,age,ville,code_offre,date_souscription,date_resiliation,statut
CL07158,BONNIN,Astrid,F,46,Abidjan,PULSE,2023-03-17,,actif
CL07159,MALLET,Charlotte,F,43,Abidjan,ETUDIANT,2023-09-13,,actif
CL07160,BOULAY,Aimé,M,18,Abidjan,PULSE,2023-10-08,2025-04-09,resilie
CL07161,RENARD,Raymond,M,49,Abidjan,PREMIUM,2025-02-10,,actif
CL07162,BOUVET,Charles,M,42,Abidjan,CONNECT,2024-10-17,,actif
CL07163,BRUN,Eugène,M,58,San-Pedro,SENIOR,2025-01-09,,actif
CL07164,NAVARRO,Céline,F,42,Abidjan,CONNECT,2023-04-17,,actif
CL07165,MOREL,Pauline,F,23,Abidjan,PRO,2022-01-21,,actif
CL07166,COSTA,Émile,M,32,Yamoussoukro,ETUDIANT,2024-05-06,,actif
CL07167,TOUSSAINT,Véronique,F,34,Abidjan,PULSE,2024-09-02,,actif
CL07168,JOLY,Robert,M,24,San-Pedro,CONNECT,2022-07-13,,actif
CL07169,HUMBERT,Noémi,F,58,Abidjan,CONNECT,2025-09-18,2025-12-25,resilie
CL07170,PETIT,William,M,22,Abidjan,PREMIUM,2022-06-20,,actif
CL07171,LEMAIRE,Martin,M,37,Abidjan,CONNECT,2023-02-09,,actif
CL07172,COUSIN,Laetitia,F,49,Yamoussoukro,PULSE,2025-06-03,,actif
CL07173,BARBE,Isaac,M,21,Bouake,ETUDIANT,2024-11-18,2025-08-12,resilie
CL07174,BONNEAU,Michelle,F,50,Abidjan,PRO,2022-07-25,,actif
CL07175,THIBAULT,Victor,M,25,Abidjan,PULSE,2023-06-28,2025-09-26,resilie
CL07176,GAILLARD,David,M,44,Abidjan,PULSE,2024-01-30,2024-08-26,resilie
CL07177,CHARPENTIER,Raymond,M,23,San-Pedro,PULSE,2022-04-17,,actif
CL07178,POTTIER,François,M,54,Abidjan,PREMIUM,2022-01-16,2024-01-12,resilie
CL07179,BONNEAU,Michelle,F,34,Abidjan,ETUDIANT,2022-02-05,,actif
CL07180,PAUL,Thibaut,M,48,Abidjan,PULSE,2023-10-11,2024-10-17,resilie
CL07181,DESCHAMPS,Sylvie,F,54,Abidjan,CONNECT,2023-06-04,,actif
CL07182,PINTO,Françoise,F,30,Bouake,ETUDIANT,2023-01-10,2025-07-06,resilie
CL07183,RÉMY,Christiane,F,19,Abidjan,CONNECT,2023-03-15,,actif
CL07184,GAILLARD,Rémy,M,20,Yamoussoukro,PREMIUM,2022-12-05,,actif
CL07185,AUGER,Thérèse,F,43,Korhogo,CONNECT,2023-05-14,,actif
CL07186,DUBOIS,Hugues,M,41,Korhogo,PULSE,2023-08-04,,actif
CL07187,DELATTRE,Dorothée,F,38,Yamoussoukro,CONNECT,2025-09-23,,actif
CL07188,GÉRARD,Sylvie,F,59,Yamoussoukro,ETUDIANT,2022-11-17,,actif
CL07189,MERCIER,Adèle,F,46,Abidjan,PULSE,2025-06-09,,actif
CL07190,LANGLOIS,Élisabeth,F,44,Korhogo,PREMIUM,2024-03-03,,actif
CL07191,BOURGEOIS,Benoît,M,18,Abidjan,CONNECT,2025-05-24,2025-10-13,resilie
CL07192,TANGUY,Suzanne,F,47,Abidjan,PULSE,2023-12-13,,actif
CL07193,RÉMY,Brigitte,F,34,Bouake,PULSE,2023-02-24,2024-07-13,resilie
CL07194,BONNET,Thierry,M,18,Bouake,ETUDIANT,2023-09-17,2024-01-22,resilie
CL07195,BIGOT,Constance,F,50,Korhogo,PULSE,2024-06-13,,actif
CL07196,MERCIER,Jérôme,M,32,Abidjan,CONNECT,2022-04-08,,actif
CL07197,BOUSQUET,Hélène,F,18,Abidjan,PREMIUM,2022-09-08,,actif
CL07198,BARRE,Agathe,F,59,Abidjan,SENIOR,2025-01-22,,actif
CL07199,OLIVIER,Guillaume,M,36,Abidjan,PULSE,2023-04-11,2024-07-23,resilie
CL07200,JACQUET,Pénélope,F,32,Abidjan,SENIOR,2024-03-19,,actif
CL07201,MARY,Manon,F,39,Abidjan,SENIOR,2023-11-28,,actif
CL07202,TESSIER,Thierry,M,45,San-Pedro,CONNECT,2025-03-04,2025-07-13,resilie
CL07203,GOSSELIN,Luc,M,40,Korhogo,CONNECT,2023-05-19,2024-05-02,resilie
CL07204,ADAM,Émilie,F,35,San-Pedro,PULSE,2025-05-11,,actif
CL07205,GARNIER,Colette,F,18,Abidjan,PREMIUM,2023-09-07,,actif
CL07206,HENRY,Gabrielle,F,28,Abidjan,PULSE,2022-11-07,2024-08-19,resilie
CL07207,GUYOT,Emmanuel,M,18,Korhogo,ETUDIANT,2022-01-25,,actif
CL07208,CHARLES,Roland,M,18,Abidjan,ETUDIANT,2024-01-25,,actif
CL07209,HENRY,Christophe,M,51,Korhogo,CONNECT,2024-09-20,,actif
CL07210,BARBE,Nathalie,F,18,Bouake,PULSE,2025-01-04,,actif
CL07211,RÉMY,Laure,F,41,Korhogo,CONNECT,2025-08-14,,actif
CL07212,GALLET,Thérèse,F,18,Korhogo,ETUDIANT,2024-07-07,,actif
CL07213,LACROIX,Émile,M,25,Bouake,CONNECT,2024-03-20,,actif
CL07214,BERNARD,Gabriel,M,18,Abidjan,SENIOR,2023-05-25,,actif
CL07215,FABRE,Benjamin,M,28,Bouake,PULSE,2024-10-02,,actif
CL07216,BONNEAU,David,M,55,Abidjan,ETUDIANT,2022-10-08,,actif
CL07217,MEUNIER,Danielle,F,29,Abidjan,PREMIUM,2023-06-03,,actif
CL07218,OLLIVIER,Adrien,M,44,Abidjan,PULSE,2022-01-16,,actif
CL07219,BRETON,Astrid,F,69,Abidjan,PULSE,2022-10-20,,actif
CL07220,ROUX,Christine,F,35,Abidjan,CONNECT,2025-01-09,,actif
CL07221,GROS,Sabine,F,18,Abidjan,ETUDIANT,2024-02-15,,actif
CL07222,LAMY,Xavier,M,39,Abidjan,CONNECT,2022-01-23,2025-02-01,resilie
CL07223,GEORGES,Isaac,M,35,Bouake,CONNECT,2022-04-20,,actif
CL07224,HERNANDEZ,Camille,F,40,Abidjan,PREMIUM,2024-03-26,,actif
CL07225,SAMSON,Charles,M,22,Abidjan,ETUDIANT,2024-03-31,2024-07-07,resilie
CL07226,GUILLOT,Roger,M,37,Abidjan,CONNECT,2022-04-11,2025-06-27,resilie
CL07227,CARLIER,Michelle,F,53,Yamoussoukro,PRO,2025-08-28,,actif
CL07228,BECKER,Léon,M,31,Abidjan,PULSE,2022-01-27,,actif
CL07229,MUNOZ,Thérèse,F,52,Bouake,SENIOR,2022-02-02,,actif
CL07230,MONNIER,Marcelle,F,18,Abidjan,PREMIUM,2025-05-08,2025-09-17,resilie
CL07231,BARBE,Margaud,F,18,Abidjan,CONNECT,2023-05-11,,actif
CL07232,LAPORTE,Audrey,F,35,Korhogo,CONNECT,2024-01-28,2025-01-20,resilie
CL07233,TEXIER,Franck,M,34,Abidjan,PULSE,2022-11-30,,actif
CL07234,BRUN,Timothée,M,39,Abidjan,CONNECT,2024-02-09,,actif
CL07235,LOPES,David,M,33,Korhogo,PREMIUM,2023-04-29,,actif
CL07236,NGUYEN,Simone,F,28,Yamoussoukro,PULSE,2024-03-24,2025-12-20,resilie
CL07237,CAMUS,Gilbert,M,18,San-Pedro,PULSE,2022-04-09,2025-04-19,resilie
CL07238,POTTIER,Charles,M,30,Abidjan,CONNECT,2024-10-16,,actif
CL07239,PASCAL,Martin,M,51,Abidjan,CONNECT,2023-06-22,,actif
CL07240,GILLES,Marine,F,34,Yamoussoukro,CONNECT,2022-04-10,,actif
CL07241,COLIN,Alexandre,M,28,Yamoussoukro,SENIOR,2023-08-18,,actif
CL07242,POULAIN,Suzanne,F,32,Bouake,ETUDIANT,2024-11-28,2025-12-08,resilie
CL07243,PIRES,Marie,F,18,Abidjan,PREMIUM,2025-07-25,,actif
CL07244,PETITJEAN,Marcel,M,35,Abidjan,PRO,2023-12-24,,actif
CL07245,BENOIT,Élisabeth,F,18,Abidjan,CONNECT,2023-08-14,,actif
CL07246,WEBER,Julien,M,39,San-Pedro,PULSE,2023-11-18,,actif
CL07247,COLIN,Aimé,M,18,Abidjan,PULSE,2022-11-28,,actif
CL07248,PIERRE,Matthieu,M,47,Abidjan,CONNECT,2022-11-12,2025-09-23,resilie
CL07249,ALVES,Rémy,M,35,Abidjan,PULSE,2022-04-28,2025-02-21,resilie
CL07250,LECLERCQ,Adrien,M,31,Abidjan,SENIOR,2022-02-04,,actif
CL07251,COSTE,Honoré,M,32,Yamoussoukro,PREMIUM,2022-08-09,,actif
CL07252,BOULANGER,Brigitte,F,61,San-Pedro,PULSE,2023-10-07,,actif
CL07253,TESSIER,Jeannine,F,27,Korhogo,PULSE,2024-07-15,2025-05-30,resilie
CL07254,GAUDIN,Agathe,F,44,Korhogo,SENIOR,2024-05-23,,actif
CL07255,SEGUIN,Grégoire,M,36,Abidjan,CONNECT,2022-02-12,2024-12-27,resilie
CL07256,FONTAINE,Laure,F,33,Bouake,SENIOR,2024-01-30,,actif
CL07257,CLERC,Valentine,F,24,Abidjan,PULSE,2022-06-05,,actif
CL07258,CHAUVIN,Amélie,F,43,Bouake,PULSE,2022-01-19,2024-08-23,resilie
CL07259,GRENIER,Jeannine,F,41,Abidjan,CONNECT,2024-05-26,,actif
CL07260,PARIS,Andrée,F,29,Abidjan,PULSE,2023-10-20,,actif
CL07261,MASSE,Alexandre,M,18,San-Pedro,CONNECT,2024-12-24,,actif
CL07262,WAGNER,Sylvie,F,18,Abidjan,PRO,2024-02-14,,actif
CL07263,RAYNAUD,Thomas,M,44,Korhogo,PRO,2023-09-21,2024-09-08,resilie
CL07264,DE SOUSA,Patrick,M,42,Abidjan,ETUDIANT,2023-10-02,,actif
CL07265,GIRAUD,Noël,M,18,Abidjan,PULSE,2022-05-06,,actif
CL07266,BOUVET,Tristan,M,34,Abidjan,PULSE,2024-01-29,2025-03-21,resilie
CL07267,HAMEL,Richard,M,35,San-Pedro,PULSE,2025-04-20,2025-11-13,resilie
CL07268,DUVAL,Alex,F,43,San-Pedro,CONNECT,2025-03-28,,actif
CL07269,LEMAÎTRE,Alix,F,31,Abidjan,PULSE,2025-08-19,,actif
CL07270,RAYMOND,Denis,M,32,Abidjan,PULSE,2024-06-19,,actif
CL07271,MUNOZ,Emmanuel,M,44,San-Pedro,CONNECT,2024-04-18,,actif
CL07272,PAYET,Augustin,M,18,San-Pedro,CONNECT,2023-11-18,,actif
CL07273,HUMBERT,Célina,F,25,Bouake,CONNECT,2025-02-18,,actif
CL07274,LEFÈVRE,Matthieu,M,19,Bouake,PULSE,2025-06-07,,actif
CL07275,DIAZ,Antoine,M,20,Abidjan,CONNECT,2024-03-31,,actif
CL07276,BOUVIER,Brigitte,F,52,Bouake,PULSE,2024-02-16,,actif
CL07277,DEVAUX,Laurence,F,41,Abidjan,SENIOR,2023-01-26,,actif
CL07278,LECLERCQ,Victor,M,44,Bouake,CONNECT,2024-09-07,,actif
CL07279,BONNEAU,Agnès,F,35,Abidjan,CONNECT,2025-01-25,,actif
CL07280,LE ROUX,Margaud,F,18,Abidjan,PREMIUM,2025-08-18,2025-11-27,resilie
CL07281,LACOMBE,Denise,F,40,Abidjan,CONNECT,2022-03-04,,actif
CL07282,COSTE,Jules,M,27,Yamoussoukro,PREMIUM,2024-10-08,,actif
CL07283,BLONDEL,Agathe,F,21,Abidjan,CONNECT,2022-11-01,,actif
CL07284,CHARTIER,Luc,M,18,Abidjan,PREMIUM,2023-03-22,,actif
CL07285,DELATTRE,Anne,F,18,Abidjan,PULSE,2023-03-17,,actif
CL07286,FRANÇOIS,Étienne,M,37,Abidjan,CONNECT,2023-08-26,,actif
CL07287,SAMSON,Camille,F,56,Abidjan,SENIOR,2025-03-04,,actif
CL07288,CARON,Grégoire,M,34,Abidjan,PULSE,2023-05-17,,actif
CL07289,PEREZ,Emmanuel,M,47,Abidjan,PRO,2024-08-10,,actif
CL07290,HEBERT,Amélie,F,42,San-Pedro,PRO,2023-06-23,,actif
CL07291,BARON,Thibaut,M,43,Yamoussoukro,SENIOR,2023-05-10,,actif
CL07292,PHILIPPE,Claude,F,49,Abidjan,PULSE,2023-04-14,,actif
CL07293,LEJEUNE,Emmanuel,M,25,Abidjan,CONNECT,2025-09-06,2025-12-09,resilie
CL07294,BOUSQUET,Adélaïde,F,33,Abidjan,PREMIUM,2023-01-19,2024-04-06,resilie
CL07295,LANGLOIS,Guillaume,M,29,San-Pedro,PULSE,2022-01-11,2025-09-23,resilie
CL07296,GUILBERT,Marine,F,51,San-Pedro,ETUDIANT,2023-04-22,,actif
CL07297,LEMAIRE,Marianne,F,18,Abidjan,ETUDIANT,2024-12-03,2025-05-12,resilie
CL07298,TURPIN,Aurore,F,19,San-Pedro,CONNECT,2023-09-11,,actif
CL07299,MORENO,Susan,F,19,Abidjan,SENIOR,2025-06-02,,actif
CL07300,BLANC,Céline,F,37,Abidjan,SENIOR,2025-06-09,2025-12-02,resilie
CL07301,ROBIN,Éric,M,26,Abidjan,PREMIUM,2023-11-20,,actif
CL07302,CHAUVEAU,Aurore,F,25,Bouake,PULSE,2023-11-14,,actif
CL07303,LEMOINE,Hugues,M,24,Abidjan,CONNECT,2022-09-27,,actif
CL07304,MAURY,Aimée,F,47,Abidjan,PULSE,2024-07-05,2025-07-21,resilie
CL07305,GOSSELIN,Denise,F,48,Yamoussoukro,CONNECT,2023-02-28,,actif
CL07306,DUBOIS,Gabrielle,F,28,Bouake,CONNECT,2022-09-22,2025-02-06,resilie
CL07307,DIAZ,Julien,M,51,Bouake,CONNECT,2023-05-29,2024-06-07,resilie
CL07308,JACQUES,Audrey,F,21,Bouake,PREMIUM,2024-06-14,,actif
CL07309,RAMOS,Jeanne,F,47,Abidjan,ETUDIANT,2022-09-30,,actif
CL07310,LE GALL,Zacharie,M,29,Abidjan,PULSE,2024-08-24,2024-12-30,resilie
CL07311,CLERC,Étienne,M,18,Yamoussoukro,CONNECT,2024-11-12,,actif
CL07312,LETELLIER,Christelle,F,52,Bouake,PULSE,2024-04-05,,actif
CL07313,RUIZ,André,M,27,Bouake,PREMIUM,2024-09-16,2025-07-29,resilie
CL07314,GILLET,Louise,F,18,Bouake,SENIOR,2023-03-11,,actif
CL07315,COLIN,Laurence,F,40,Abidjan,PULSE,2023-05-13,,actif
CL07316,JOLY,Margaux,F,36,Abidjan,PULSE,2023-11-28,,actif
CL07317,PASQUIER,Hélène,F,61,Bouake,PRO,2025-07-11,,actif
CL07318,ROCHE,Grégoire,M,71,Korhogo,ETUDIANT,2022-10-15,,actif
CL07319,BOURGEOIS,Dorothée,F,29,Abidjan,PULSE,2022-03-28,,actif
CL07320,COLLET,Gilles,M,22,Abidjan,CONNECT,2022-04-30,2025-05-22,resilie
CL07321,ROCHER,Matthieu,M,44,Yamoussoukro,PULSE,2022-02-17,,actif
CL07322,AUBRY,Benjamin,M,20,Abidjan,ETUDIANT,2024-09-06,,actif
CL07323,CAMUS,Joseph,M,18,Abidjan,PULSE,2024-11-12,2025-09-30,resilie
CL07324,DELORME,Jules,M,38,Abidjan,ETUDIANT,2022-10-20,,actif
CL07325,LÉVÊQUE,Stéphanie,F,30,Abidjan,PRO,2024-06-09,,actif
CL07326,LEFORT,Denise,F,27,Abidjan,PULSE,2022-04-02,2025-02-18,resilie
CL07327,DA SILVA,Nathalie,F,18,Abidjan,PULSE,2024-11-17,,actif
CL07328,MEYER,René,M,55,Yamoussoukro,SENIOR,2025-08-02,,actif
CL07329,COLAS,François,M,29,Abidjan,PRO,2023-07-02,,actif
CL07330,BOUTIN,Renée,F,32,Bouake,PRO,2023-08-13,,actif
CL07331,PERROT,Tristan,M,41,San-Pedro,PRO,2023-10-18,,actif
CL07332,NORMAND,Louise,F,37,Abidjan,PULSE,2022-08-12,,actif
CL07333,GUILLAUME,Marianne,F,50,Bouake,PULSE,2025-04-27,,actif
CL07334,BONNIN,Philippe,M,75,Bouake,CONNECT,2025-04-01,,actif
CL07335,COURTOIS,Grégoire,M,18,Abidjan,PULSE,2025-05-20,,actif
CL07336,ROBIN,Pierre,M,42,San-Pedro,CONNECT,2025-05-21,,actif
CL07337,LELEU,François,M,18,Korhogo,CONNECT,2022-03-22,,actif
CL07338,POIRIER,Franck,M,43,Abidjan,PREMIUM,2023-10-15,2024-10-27,resilie
CL07339,BIGOT,Josette,F,45,Abidjan,SENIOR,2022-10-30,,actif
CL07340,DAVID,Bertrand,M,26,Bouake,ETUDIANT,2023-09-10,2024-05-14,resilie
CL07341,BLONDEL,Éléonore,F,31,Yamoussoukro,PREMIUM,2025-05-04,,actif
CL07342,OLLIVIER,Daniel,M,25,Abidjan,CONNECT,2022-08-06,2024-06-09,resilie
CL07343,BIGOT,Margot,F,43,Abidjan,PULSE,2025-09-24,,actif
CL07344,GUICHARD,Michelle,F,18,Abidjan,CONNECT,2023-11-16,,actif
CL07345,DELMAS,Théodore,M,18,Abidjan,PREMIUM,2023-04-22,,actif
CL07346,FONTAINE,Margot,F,18,Bouake,CONNECT,2022-06-09,2025-04-06,resilie
CL07347,BOUTIN,Bernard,M,33,Bouake,CONNECT,2022-12-11,2024-07-16,resilie
CL07348,LOMBARD,Joseph,M,38,Abidjan,PULSE,2024-10-26,2025-12-16,resilie
CL07349,PETIT,Constance,F,52,Abidjan,CONNECT,2023-12-10,,actif
CL07350,DE OLIVEIRA,Noël,M,31,San-Pedro,PULSE,2024-11-08,,actif
CL07351,DANIEL,Maggie,F,41,Abidjan,PULSE,2024-11-27,,actif
CL07352,JOURDAN,Capucine,F,24,Abidjan,CONNECT,2022-10-01,2025-06-22,resilie
CL07353,LEMOINE,Joseph,M,38,Abidjan,CONNECT,2022-05-09,,actif
CL07354,SCHNEIDER,Édouard,M,47,Korhogo,PULSE,2022-05-29,,actif
CL07355,BIGOT,Éléonore,F,30,Abidjan,PREMIUM,2024-03-08,,actif
CL07356,CHRÉTIEN,Aimée,F,18,Abidjan,PULSE,2023-06-18,,actif
CL07357,NAVARRO,Thibault,M,42,Abidjan,CONNECT,2024-04-10,,actif
CL07358,PINEAU,Théodore,M,33,Korhogo,CONNECT,2024-03-22,2025-05-18,resilie
CL07359,BRUNEAU,Martin,M,18,Abidjan,CONNECT,2024-07-07,,actif
CL07360,FOUCHER,Luc,M,18,Abidjan,PULSE,2023-02-09,,actif
CL07361,REYNAUD,Jacqueline,F,27,Abidjan,PULSE,2022-01-18,,actif
CL07362,FLEURY,Julien,M,21,Abidjan,SENIOR,2022-11-22,,actif
CL07363,BRUNEL,Maggie,F,23,Bouake,PULSE,2022-04-24,,actif
CL07364,GUILLET,Noémi,F,34,Yamoussoukro,PRO,2025-03-31,,actif
CL07365,RIBEIRO,Alphonse,M,52,Abidjan,PREMIUM,2022-07-01,,actif
CL07366,REY,Claude,F,45,Abidjan,CONNECT,2022-01-26,2024-11-26,resilie
CL07367,NICOLAS,Marc,M,34,Korhogo,PULSE,2023-10-25,,actif
CL07368,LAUNAY,Grégoire,M,43,Abidjan,PULSE,2023-08-02,2025-11-12,resilie
CL07369,VERDIER,Luc,M,24,Abidjan,PULSE,2023-11-02,2025-02-01,resilie
CL07370,ALLAIN,Alexandre,M,36,Yamoussoukro,PULSE,2024-01-02,2024-09-24,resilie
CL07371,GONCALVES,Pierre,M,32,Korhogo,PULSE,2024-08-31,,actif
CL07372,BRUN,Lucy,F,28,Abidjan,PRO,2022-01-25,2025-06-20,resilie
CL07373,GODARD,Rémy,M,49,Abidjan,CONNECT,2023-12-03,,actif
CL07374,PHILIPPE,Roland,M,20,Abidjan,CONNECT,2025-01-02,,actif
CL07375,HAMEL,Daniel,M,44,Abidjan,ETUDIANT,2022-05-08,,actif
CL07376,DUMONT,Vincent,M,44,Abidjan,PULSE,2024-03-04,2025-04-30,resilie
CL07377,LE ROUX,Anastasie,F,55,Abidjan,CONNECT,2022-11-22,2024-09-19,resilie
CL07378,ROBIN,Honoré,M,54,Abidjan,PRO,2023-06-27,2025-06-08,resilie
CL07379,GOSSELIN,David,M,37,Abidjan,PREMIUM,2023-09-09,2024-07-25,resilie
CL07380,PERROT,Suzanne,F,52,Yamoussoukro,PULSE,2024-12-29,,actif
CL07381,DELAUNAY,Émile,M,41,Abidjan,PULSE,2022-02-14,,actif
CL07382,JACQUES,Adélaïde,F,33,Abidjan,CONNECT,2023-10-24,,actif
CL07383,DELMAS,Claudine,F,35,Abidjan,PREMIUM,2022-05-21,,actif
CL07384,BOURGEOIS,Diane,F,41,Bouake,CONNECT,2024-04-26,2025-05-26,resilie
CL07385,HERNANDEZ,Honoré,M,39,Abidjan,PULSE,2022-11-22,,actif
CL07386,FAURE,Éric,M,19,Abidjan,SENIOR,2022-05-15,2025-12-11,resilie
CL07387,HUET,François,M,37,Abidjan,PREMIUM,2022-04-20,,actif
CL07388,NGUYEN,Bernadette,F,32,Abidjan,PULSE,2022-03-14,,actif
CL07389,RAMOS,Gérard,M,60,Yamoussoukro,CONNECT,2022-06-01,2025-11-15,resilie
CL07390,BRUNET,Michelle,F,54,Bouake,ETUDIANT,2025-04-20,,actif
CL07391,THOMAS,Valentine,F,18,Abidjan,CONNECT,2025-06-07,,actif
CL07392,LEROUX,Jérôme,M,30,Bouake,PULSE,2025-04-04,,actif
CL07393,ROUSSEL,Sylvie,F,18,Abidjan,CONNECT,2023-07-23,,actif
CL07394,DIAS,Nathalie,F,40,Yamoussoukro,CONNECT,2025-02-21,,actif
CL07395,ROCHER,Frédérique,F,21,Korhogo,CONNECT,2024-01-23,,actif
CL07396,GEORGES,Xavier,M,36,Korhogo,SENIOR,2024-12-24,2025-09-02,resilie
CL07397,MALLET,Susan,F,22,San-Pedro,PRO,2024-08-18,,actif
CL07398,MUNOZ,Gérard,M,35,Korhogo,CONNECT,2024-10-14,,actif
CL07399,LEDOUX,Brigitte,F,64,Abidjan,CONNECT,2025-03-29,,actif
CL07400,CHEVALLIER,Charlotte,F,69,Bouake,ETUDIANT,2025-03-29,2025-07-01,resilie
CL07401,PRÉVOST,Daniel,M,48,San-Pedro,CONNECT,2025-04-22,,actif
CL07402,ALEXANDRE,Marguerite,F,37,Abidjan,PREMIUM,2022-10-25,,actif
CL07403,CARRE,Yves,M,22,Abidjan,SENIOR,2022-01-13,2025-09-23,resilie
CL07404,CHAUVEAU,Marcel,M,32,Abidjan,PREMIUM,2023-07-18,,actif
CL07405,GODARD,Nathalie,F,40,Bouake,PREMIUM,2023-05-03,,actif
CL07406,JOUBERT,Auguste,M,47,Abidjan,PULSE,2025-01-01,,actif
CL07407,PERROT,Victoire,F,32,Bouake,CONNECT,2023-11-22,,actif
CL07408,LAROCHE,Alexandrie,F,41,Abidjan,SENIOR,2024-08-27,,actif
CL07409,LOUIS,Thibaut,M,27,Korhogo,PREMIUM,2022-11-21,2024-04-08,resilie
CL07410,COLIN,Georges,M,39,Abidjan,CONNECT,2024-08-09,,actif
CL07411,TESSIER,Jules,M,36,Abidjan,CONNECT,2024-08-10,,actif
CL07412,LEBLANC,Philippe,M,20,Bouake,ETUDIANT,2022-08-31,,actif
CL07413,MARTIN,Nicole,F,20,San-Pedro,CONNECT,2024-11-27,,actif
CL07414,GARNIER,Tristan,M,45,Bouake,PULSE,2024-12-16,,actif
CL07415,ROLLAND,Christine,F,44,Abidjan,PULSE,2022-01-18,,actif
CL07416,DIDIER,Élisabeth,F,28,Bouake,PREMIUM,2025-06-05,,actif
CL07417,BERTRAND,Franck,M,28,Abidjan,PULSE,2024-11-29,,actif
CL07418,HERNANDEZ,Martin,M,18,Abidjan,SENIOR,2022-08-16,,actif
CL07419,MORIN,Maggie,F,23,Korhogo,PREMIUM,2023-05-27,,actif
CL07420,JACOB,Édith,F,49,Abidjan,CONNECT,2022-12-21,,actif
CL07421,LAMY,Denis,M,18,Abidjan,CONNECT,2022-03-15,,actif
CL07422,JACQUET,Honoré,M,27,Abidjan,PRO,2025-02-07,,actif
CL07423,CHEVALLIER,Yves,M,53,Bouake,SENIOR,2022-12-16,,actif
CL07424,LEDUC,Alfred,M,21,Abidjan,ETUDIANT,2023-09-02,,actif
CL07425,BERTIN,Paulette,F,40,Bouake,PULSE,2022-08-01,,actif
CL07426,COLIN,Édouard,M,49,Korhogo,PULSE,2023-02-09,,actif
CL07427,CHAUVIN,Zacharie,M,18,Abidjan,CONNECT,2024-04-15,2025-02-17,resilie
CL07428,BLONDEL,Catherine,F,43,San-Pedro,CONNECT,2024-02-10,2025-11-03,resilie
CL07429,TURPIN,Aurélie,F,34,Abidjan,PULSE,2024-08-27,,actif
CL07430,PERROT,Capucine,F,36,Bouake,PULSE,2023-09-06,,actif
CL07431,BÈGUE,Luc,M,18,Abidjan,PRO,2024-01-21,,actif
CL07432,RICHARD,Édouard,M,33,Abidjan,PULSE,2024-05-08,,actif
CL07433,JULIEN,Charlotte,F,23,Abidjan,CONNECT,2024-05-20,,actif
CL07434,BRUNEAU,Claude,F,18,Bouake,PULSE,2022-10-11,,actif
CL07435,JACOB,Susanne,F,18,Abidjan,CONNECT,2023-04-06,,actif
CL07436,DUBOIS,Véronique,F,18,Abidjan,CONNECT,2024-07-21,,actif
CL07437,GUIBERT,Noémi,F,27,Bouake,CONNECT,2022-11-17,,actif
CL07438,BRIAND,Anastasie,F,39,Abidjan,PREMIUM,2024-09-02,,actif
CL07439,BAILLY,Pauline,F,18,Bouake,ETUDIANT,2022-03-25,,actif
CL07440,POIRIER,Timothée,M,71,Korhogo,PREMIUM,2023-10-20,,actif
CL07441,FERREIRA,Thibaut,M,18,Abidjan,CONNECT,2022-05-04,,actif
CL07442,LEBRETON,Philippe,M,36,Yamoussoukro,CONNECT,2024-08-22,,actif
CL07443,GUICHARD,Noël,M,32,Abidjan,PULSE,2023-06-26,2025-03-31,resilie
CL07444,MENDÈS,Jacques,M,62,Abidjan,CONNECT,2024-10-23,,actif
CL07445,JOUBERT,Mathilde,F,22,Abidjan,PREMIUM,2025-05-10,,actif
CL07446,MARIE,Dorothée,F,38,Abidjan,CONNECT,2024-07-25,,actif
CL07447,LAMY,René,M,29,Yamoussoukro,ETUDIANT,2024-11-29,2025-12-22,resilie
CL07448,THIERRY,Nathalie,F,18,Bouake,PULSE,2023-10-29,,actif
CL07449,PARENT,Audrey,F,18,Abidjan,PULSE,2025-02-26,,actif
CL07450,GÉRARD,Adrien,M,44,Yamoussoukro,PREMIUM,2024-11-20,,actif
CL07451,MARQUES,Théodore,M,56,Abidjan,CONNECT,2022-12-20,,actif
CL07452,POIRIER,Élodie,F,48,Bouake,PREMIUM,2024-11-11,,actif
CL07453,BUISSON,Thibault,M,24,Yamoussoukro,CONNECT,2024-05-01,2024-08-22,resilie
CL07454,PETITJEAN,Susanne,F,46,Bouake,CONNECT,2022-02-14,,actif
CL07455,GAY,André,M,45,Abidjan,PULSE,2022-06-22,2025-08-30,resilie
CL07456,BARTHELEMY,Guy,M,59,Yamoussoukro,PULSE,2022-08-21,2025-10-08,resilie
CL07457,FOURNIER,Chantal,F,20,Bouake,CONNECT,2025-07-28,,actif
CL07458,CAMUS,Suzanne,F,45,San-Pedro,PREMIUM,2025-02-04,,actif
CL07459,POULAIN,Anaïs,F,27,Bouake,PULSE,2022-11-23,,actif
CL07460,JOSEPH,Zacharie,M,41,Abidjan,PREMIUM,2025-09-14,,actif
CL07461,LEMAÎTRE,Jeannine,F,34,San-Pedro,CONNECT,2024-11-22,,actif
CL07462,LAMY,Maggie,F,28,Abidjan,PREMIUM,2025-08-31,,actif
CL07463,PARENT,Lucie,F,36,Bouake,PULSE,2024-04-12,,actif
CL07464,GOSSELIN,Alexandrie,F,38,Abidjan,PREMIUM,2022-09-10,2025-08-23,resilie
CL07465,ALLARD,Juliette,F,41,Abidjan,CONNECT,2023-04-05,,actif
CL07466,COLIN,Lucie,F,28,Yamoussoukro,PRO,2025-05-02,,actif
